level,name,GEOID,county,FIPS,diversity_rank,diversity,median_diversity,pct_hisp,pct_white,pct_black,pct_aian,pct_asian,pct_nhpi,pct_other,pct_two,pop,pop_hisp,pop_white,pop_black,pop_aian,pop_asian,pop_nhpi,pop_other,pop_two
municipality,Long Branch,3402541310,Monmouth,025,22,0.7005807701887073,0.5240613031684282,0.3262702497868443,0.41472195029526004,0.10032525973410807,7.263081441247987e-4,0.018568225597625287,1.894716897716866e-4,0.04869422427132346,0.0905043104809423,31667,10332,13133,3177,23,588,6,1542,2866
municipality,Asbury Park,3402501960,Monmouth,025,23,0.6946265570541428,0.5240613031684282,0.26856728996576246,0.34790624176981827,0.3330919146694759,9.217803529101923e-4,0.01066631551224651,2.633658151171978e-4,0.005201474848564656,0.03338161706610482,15188,4079,5284,5059,14,162,4,79,507
municipality,Ridgefield,3400362910,Bergen,003,24,0.6928616974525286,0.5240613031684282,0.29067037648900096,0.37222850186940265,0.017389792191983305,8.694896095991653e-4,0.28858360142596295,3.4779584383966614e-4,0.009303538822711068,0.020606903747500217,11501,3343,4281,200,10,3319,4,107,237
municipality,Secaucus,3401766570,Hudson,017,25,0.6924913678445944,0.5240613031684282,0.2118930616293224,0.3949325999729498,0.04156710698345431,0.0010369234930796627,0.3231143771696497,1.3525089040169515e-4,0.005500202876335602,0.021820476984806818,22181,4700,8760,922,23,7167,3,122,484
municipality,South Plainfield,3402369390,Middlesex,023,26,0.6912004250058181,0.5240613031684282,0.1871558879119073,0.4761278658887337,0.1025556742542526,0.0020954885364450654,0.18814200016435204,2.0544005259265347e-4,0.01187443503985537,0.031843208151861285,24338,4555,11588,2496,51,4579,5,289,775
municipality,Burlington,3400508950,Burlington,005,27,0.6838588006008628,0.5240613031684282,0.08747863069674353,0.4525705708209982,0.30025434682900387,9.173164324730017e-4,0.1077012884126256,6.671392236167285e-4,0.007255139056831923,0.043155568527707126,23983,2098,10854,7201,22,2583,16,174,1035
municipality,Sayreville,3402365790,Middlesex,023,28,0.6815057327303138,0.5240613031684282,0.17351416914764584,0.4932407101113684,0.12665122946300583,0.0014555077737347006,0.16784651008931525,1.1026574043444702e-4,0.008733046642408204,0.02844856103208733,45345,7868,22366,5743,66,7611,5,396,1290
municipality,Edgewater,3400320020,Bergen,003,29,0.6807244261916803,0.5240613031684282,0.13664899553571427,0.41392299107142855,0.05385044642857143,9.068080357142857e-4,0.35372488839285715,6.975446428571428e-5,0.006068638392857143,0.03480747767857143,14336,1959,5934,772,13,5071,1,87,499
municipality,Bayonne,3401703580,Hudson,017,30,0.6766110209846872,0.5240613031684282,0.30830287643333426,0.4561141645509583,0.09926624445498423,0.0011159780152330998,0.0978015233099908,2.3714532823703374e-4,0.008899924671483973,0.028262143235778255,71686,22101,32697,7116,80,7011,17,638,2026
municipality,Weehawken,3401777930,Hudson,017,31,0.673932381545376,0.5240613031684282,0.3294179217305344,0.4382741175786474,0.03983252892946444,8.722451590393673e-4,0.15084026283654126,4.070477408850381e-4,0.0076757573995464325,0.03268011862534163,17197,5665,7537,685,15,2594,7,132,562
municipality,Roselle Park,3403964650,Union,039,32,0.6721646743457403,0.5240613031684282,0.3789647025130665,0.40989475191522873,0.084914441182788,5.011813560535548e-4,0.09100021479200973,7.159733657907926e-5,0.009737237774754779,0.02491587312951958,13967,5293,5725,1186,7,1271,1,136,348
municipality,Somerville,3403568460,Somerset,035,33,0.6702800763629198,0.5240613031684282,0.25214644419245097,0.49190021059452455,0.09727847075976025,0.0017819536692046008,0.11606998218046331,1.6199578810950914e-4,0.005993844160051839,0.03466709865543496,12346,3113,6073,1201,22,1433,2,74,428
municipality,Cliffside Park,3400313570,Bergen,003,34,0.6656886616931865,0.5240613031684282,0.3484995913283774,0.4353325808585996,0.025532246137080137,8.951854590744561e-4,0.14727746857120616,1.946055345814035e-4,0.013778071848363367,0.02849025026271747,25693,8954,11185,656,23,3784,5,354,732
municipality,Neptune,3402549890,Monmouth,025,35,0.6639098793920097,0.5240613031684282,0.14439970065215066,0.4475250347457325,0.33566159438366416,0.001140372759345711,0.027440219521756175,1.4254659491821388e-4,0.004775310929760165,0.03891522041267239,28061,4052,12558,9419,32,770,4,134,1092
municipality,Ewing,3402122185,Mercer,021,36,0.663382004447719,0.5240613031684282,0.13063546586517819,0.4719568484328038,0.3049592099613568,0.001395448690425075,0.05200729927007299,4.2936882782310007e-4,0.005957492486045513,0.032658866466294546,37264,4868,17587,11364,52,1938,16,222,1217
municipality,Hillside,3403931980,Union,039,37,0.6603029957233233,0.5240613031684282,0.2310741004631279,0.16864089775561097,0.5044086213038832,0.0011132882080513004,0.022176701104381902,0,0.023913430708941932,0.04867296045600285,22456,5189,3787,11327,25,498,0,537,1093
municipality,Lodi,3400341100,Bergen,003,38,0.6576580132931242,0.5240613031684282,0.41356941158513316,0.3973517515072884,0.0770815843699916,4.5791040219796993e-4,0.08372128520186217,0,0.007746317637182325,0.02007173929634435,26206,10838,10413,2020,12,2194,0,203,526
municipality,Winslow,3400781740,Camden,007,39,0.656435042003643,0.5240613031684282,0.11576916330468338,0.4392462475254968,0.36695316611120854,0.0022301851805447666,0.030445786453504396,1.7540782318891423e-4,0.005011652091111835,0.04016839151026136,39907,4620,17529,14644,89,1215,7,200,1603
municipality,Belleville,3401304695,Essex,013,40,0.6560982076841314,0.5240613031684282,0.5018314059965465,0.2697399403484904,0.08089581916173931,0.0013081471403903512,0.1099105227355973,4.709329705405264e-4,0.01352624143163623,0.02231699021505939,38222,19181,10310,3092,50,4201,18,517,853
municipality,North Plainfield,3403553280,Somerset,035,41,0.6557032154163018,0.5240613031684282,0.5063135741844966,0.21913363732023852,0.19247632409680815,7.453525078919678e-4,0.04665029814100315,3.5075412136092597e-4,0.009733426867765696,0.024596632760434934,22808,11548,4998,4390,17,1064,8,222,561
municipality,East Rutherford,3400319510,Bergen,003,42,0.654630596961281,0.5240613031684282,0.25503891438834564,0.5016962682099382,0.04549990021951706,0.0027938535222510478,0.16084613849531032,1.9956096587507485e-4,0.009878267810816204,0.02404709638794652,10022,2556,5028,456,28,1612,2,99,241
municipality,Fort Lee,3400324420,Bergen,003,43,0.654326808667038,0.5240613031684282,0.13376128984100918,0.3853599064467169,0.029658381229628522,5.225050384414421e-4,0.42171132840685727,2.2393073076061804e-4,0.00587196138438954,0.022890696922196512,40191,5376,15488,1192,21,16949,9,236,920
municipality,Ridgefield Park,3400362940,Bergen,003,44,0.6510109417184615,0.5240613031684282,0.4680127041742287,0.3385511191772535,0.04907743496672716,6.049606775559589e-4,0.1104053236539625,7.562008469449486e-5,0.007032667876588022,0.026240169388989716,13224,6189,4477,649,8,1460,1,93,347
municipality,Maywood,3400344880,Bergen,003,45,0.650200676335349,0.5240613031684282,0.2546626984126984,0.5102182539682539,0.06001984126984127,0.0031746031746031746,0.14305555555555555,9.92063492063492e-5,0.00625,0.02251984126984127,10080,2567,5143,605,32,1442,1,63,227
municipality,Morristown,3402748300,Morris,027,46,0.6465435952542087,0.5240613031684282,0.36506442021803764,0.4557978196233895,0.09717542120911794,0.0013875123885034688,0.04762140733399405,5.450941526263627e-4,0.006342913776015857,0.026065411298315164,20180,7367,9198,1961,28,961,11,128,526
municipality,Elmwood Park,3400321300,Bergen,003,47,0.6462810441279234,0.5240613031684282,0.27532443282606667,0.5101297731304266,0.06974138735879003,0.0011670245541966202,0.11049388479133601,0,0.011110073755951825,0.02203342358323219,21422,5898,10928,1494,25,2367,0,238,472
municipality,New Milford,3400351660,Bergen,003,48,0.6458723894050715,0.5240613031684282,0.195237251078414,0.5217750989777227,0.047036577438988356,3.545470661230278e-4,0.20209182769012587,0,0.008213673698516812,0.025291024050109318,16923,3304,8830,796,6,3420,0,139,428
municipality,Vineland,3401176070,Cumberland,011,49,0.6453473799691432,0.5240613031684282,0.4329549193813754,0.3887133925633432,0.12179993418887793,0.002550180980585719,0.020960842382362618,1.3162224415926292e-4,0.0045574202040144784,0.028331688055281343,60780,26315,23626,7403,155,1274,8,277,1722
municipality,Highland Park,3402331470,Middlesex,023,50,0.6417977853507693,0.5240613031684282,0.14934978768577495,0.5448513800424628,0.0834660297239915,7.961783439490446e-4,0.17535828025477707,3.317409766454352e-4,0.011411889596602972,0.03443471337579618,15072,2251,8212,1258,12,2643,5,172,519
municipality,Parsippany-Troy Hills,3402756460,Morris,027,51,0.6412526780529733,0.5240613031684282,0.10026352337879706,0.4444286172144867,0.034026566005484135,0.0013710337950927673,0.3862754175421103,1.0683380221502084e-4,0.005644385883693601,0.027883622378120438,56162,5631,24960,1911,77,21694,6,317,1566
municipality,South Brunswick,3402368790,Middlesex,023,52,0.6406103496957869,0.5240613031684282,0.07461258848287737,0.34219756393087175,0.07238058797270583,0.0018068575558531556,0.48049656697064386,1.4880003401143634e-4,0.004123886656888379,0.024233148396148204,47043,3510,16098,3405,85,22604,7,194,1140
municipality,Eatontown,3402519840,Monmouth,025,53,0.6402210114216204,0.5240613031684282,0.14745899830845038,0.5568875487239833,0.12090902404942266,0.0013973670662646171,0.09678605574759137,1.470912701331176e-4,0.01581231153931014,0.06060160329484445,13597,2005,7572,1644,19,1316,2,215,824
municipality,Clifton,3403113690,Passaic,031,54,0.6396722706045099,0.5240613031684282,0.40044963232036856,0.4346814919819261,0.04318020731815363,9.85647204748826e-4,0.09318242225569238,1.5504562771329847e-4,0.00672233543014087,0.02064321786125631,90296,36159,39250,3899,89,8414,14,607,1864
municipality,Roselle,3403964620,Union,039,55,0.6388531228775352,0.5240613031684282,0.3480942938973342,0.10901079532936771,0.47587574355584933,0.0016303150473672616,0.02555628993170302,3.0843798193434677e-4,0.009781890284203568,0.029742233972240583,22695,7900,2474,10800,37,580,7,222,675
municipality,Millville,3401146680,Cumberland,011,56,0.6384424030091305,0.5240613031684282,0.18969844676439562,0.5281364810301553,0.2090866101633262,0.004801571423374923,0.01134916881888618,0,0.0044378160125131865,0.052489905787348586,27491,5215,14519,5748,132,312,0,122,1443
municipality,Pine Hill,3400758770,Camden,007,57,0.6353630546841778,0.5240613031684282,0.1175649259983245,0.5233175090756772,0.2707809736572652,0.0014893418970492415,0.026901238015451922,0,0.006422786931024853,0.053523224425207114,10743,1263,5622,2909,16,289,0,69,575
municipality,Maplewood,3401343800,Essex,013,58,0.634472142598987,0.5240613031684282,0.08495561439028189,0.512770596480299,0.30135492913876344,0.001168042361002959,0.0370269428437938,1.557389814670612e-4,0.00646316773088304,0.0561049680735088,25684,2182,13170,7740,30,951,4,166,1441
municipality,Newark,3401351000,Essex,013,59,0.6333883742810544,0.5240613031684282,0.3639042333629702,0.07997457863771028,0.47474073099255654,0.0018359872764797834,0.015634779761771023,2.0221538185004605e-4,0.02368487782018238,0.04002259676647975,311549,113374,24916,147905,572,4871,63,7379,12469
municipality,Lawrence,3402139510,Mercer,021,60,0.6332999255674997,0.5240613031684282,0.11146718263445898,0.5553708014632525,0.1135229918069958,8.162771714484385e-4,0.1778577259122653,2.4185990265138918e-4,0.004746500589533513,0.03597666051939414,33077,3687,18370,3755,27,5883,8,157,1190
municipality,Kearny,3401736510,Hudson,017,61,0.6304122528338014,0.5240613031684282,0.4872735065120598,0.354508440677159,0.029667373032691253,8.809733565084883e-4,0.04842972451725041,5.476320864782495e-4,0.030595966570632634,0.048096383247220174,41999,20465,14889,1246,37,2034,23,1285,2020
municipality,Montclair,3401347500,Essex,013,62,0.6293624127656621,0.5240613031684282,0.10517827032574961,0.5521126072187874,0.22013147283790718,8.797438967767161e-4,0.04997434080301068,2.688106351262188e-4,0.010850174726912833,0.06060457955572933,40921,4304,22593,9008,36,2045,11,444,2480
municipality,Edison,3402320230,Middlesex,023,63,0.6276145457693457,0.5240613031684282,0.10011339554597166,0.26307766665427373,0.07216418187901996,0.0020355429973603002,0.5361843328252222,2.5095735583894116e-4,0.005846376919359036,0.02032754582295423,107588,10771,28304,7764,219,57687,27,629,2187
municipality,Hamilton,3400129280,Atlantic,001,64,0.6274698748530019,0.5240613031684282,0.1477223111628584,0.5596346965507204,0.17792169989812254,0.0017464706738466017,0.06036239266482317,2.5469363993596274e-4,0.005639644884296318,0.04671809052539659,27484,4060,15381,4890,48,1659,7,155,1284
municipality,Egg Harbor,3400120290,Atlantic,001,65,0.6265146440142513,0.5240613031684282,0.1742402073491911,0.5636888089962794,0.08956565360979891,0.001693073032063877,0.1255173278709084,2.717277705781531e-4,0.005371849002968103,0.03965135236821203,47842,8336,26968,4285,81,6005,13,257,1897
municipality,South River,3402369420,Middlesex,023,66,0.6238396759375471,0.5240613031684282,0.2604541506390371,0.5462216155850602,0.06204243702692642,2.481697481077057e-4,0.05124705298424122,1.2408487405385284e-4,0.0272366298548207,0.05242585928775282,16118,4198,8804,1000,4,826,2,439,845
municipality,South Orange Village,3401369274,Essex,013,67,0.6189956141437426,0.5240613031684282,0.08677775373295823,0.5685998701579744,0.20574550962995022,5.951092837048258e-4,0.06643583639904782,1.0820168794633196e-4,0.015256438000432807,0.05648128110798528,18484,1604,10510,3803,11,1228,2,282,1044
municipality,New Brunswick,3402351210,Middlesex,023,68,0.6188085728067102,0.5240613031684282,0.5677269930879745,0.1867694423334419,0.11359606267868129,6.15206456048927e-4,0.10353562769152824,5.428292259255238e-4,0.013570730648138097,0.0136431078782615,55266,31376,10322,6278,34,5722,30,750,754
municipality,Dumont,3400318400,Bergen,003,69,0.617687598322198,0.5240613031684282,0.21737670044225493,0.551251189609808,0.02815876392543246,6.717796562727426e-4,0.17247942674802666,1.119632760454571e-4,0.005206292336113754,0.02474388400604602,17863,3883,9847,503,12,3081,2,93,442
municipality,Pleasantville,3400159640,Atlantic,001,70,0.6174481846429102,0.5240613031684282,0.500072713170779,0.1005865529109506,0.3483445634785981,0.0014057879683940084,0.020989868631538126,1.9390178874400117e-4,0.00494449561297203,0.02346211643802414,20629,10316,2075,7186,29,433,4,102,484
municipality,Bound Brook,3403506790,Somerset,035,71,0.6158754405612376,0.5240613031684282,0.5316983650316983,0.3038038038038038,0.08141474808141475,0.0012512512512512512,0.04029029029029029,3.33667000333667e-4,0.017267267267267267,0.02394060727394061,11988,6374,3642,976,15,483,4,207,287
municipality,Pemberton,3400557510,Burlington,005,72,0.6139370890789084,0.5240613031684282,0.13957551202468127,0.5765156302271122,0.1634390216704457,0.0023789168494219976,0.028138125859569565,0.0019700405159275916,0.006393339032821618,0.08158941382002007,26903,3755,15510,4397,64,757,53,172,2195
municipality,Princeton,3402160900,Mercer,021,73,0.6131314367193584,0.5240613031684282,0.09823669371923992,0.5686255337179362,0.05677781037123953,5.540888497767348e-4,0.21941918451158698,2.933411557641537e-4,0.006355725041556664,0.04973762263289984,30681,3014,17446,1742,17,6732,9,195,1526
municipality,East Brunswick,3402319000,Middlesex,023,74,0.6110778560393053,0.5240613031684282,0.09570552147239264,0.546816856079654,0.042502262898521576,8.247007945288142e-4,0.2794729960776426,1.408025746756512e-4,0.0061953132857286534,0.028341546816856078,49715,4758,27185,2113,41,13894,7,308,1409
municipality,Trenton,3402174000,Mercer,021,75,0.6096674157846063,0.5240613031684282,0.45014361017266236,0.09364923903115405,0.4224229952350035,0.001584663974205192,0.006514729671732456,2.64110662367532e-4,0.00484202881007142,0.020578622442803535,90871,40905,8510,38386,144,592,24,440,1870
municipality,Montgomery,3403547580,Somerset,035,76,0.6077752544875317,0.5240613031684282,0.0554664415365133,0.48083579569438584,0.030434782608695653,6.331785563528915e-4,0.39476572393414944,2.1105951878429716e-4,0.003503588011819333,0.03414943013929928,23690,1314,11391,721,15,9352,5,83,809
municipality,Freehold,3402525200,Monmouth,025,77,0.604798604776175,0.5240613031684282,0.5303078640931568,0.3238156005742543,0.08853086616685277,7.975753708725474e-4,0.026319987238794067,2.3927261126176425e-4,0.006699633115329399,0.023289200829478385,12538,6649,4060,1110,10,330,3,84,292
municipality,Red Bank,3402562430,Monmouth,025,78,0.6012922449859237,0.5240613031684282,0.3780148423005566,0.4992269635126778,0.07467532467532467,3.0921459492888067e-4,0.017857142857142856,7.730364873222017e-5,0.003865182436611008,0.025974025974025976,12936,4890,6458,966,4,231,1,50,336
municipality,River Edge,3400363360,Bergen,003,79,0.6007744499128351,0.5240613031684282,0.11112955431986057,0.551830027388165,0.023487426342435058,6.639555149804963e-4,0.28500290480537804,0,0.004149721968628102,0.023736409660552744,12049,1339,6649,283,8,3434,0,50,286
municipality,Middlesex,3402345900,Middlesex,023,80,0.5994245639152629,0.5240613031684282,0.2562858704564089,0.5692128996993714,0.061628860344356384,9.565455042361301e-4,0.07918830281497677,0,0.004441104126810604,0.028286417053839847,14636,3751,8331,902,14,1159,0,65,414
municipality,West Windsor,3402180240,Mercer,021,81,0.5990998286396326,0.5240613031684282,0.05105359441696592,0.34636492987329764,0.04085642658716715,0.0011179619215393997,0.5250694491496714,4.06531607832509e-4,0.0045396029541296835,0.0305915034893963,29518,1507,10224,1206,33,15499,12,134,903
municipality,Plainsboro,3402359280,Middlesex,023,82,0.5962764479776685,0.5240613031684282,0.0601644245142003,0.27802690582959644,0.06556219897027071,0.0020345457565188506,0.5637767812655705,2.9064939378840724e-4,0.004982561036372696,0.025161933233682113,24084,1449,6696,1579,49,13578,7,120,606
municipality,Galloway,3400125560,Atlantic,001,83,0.5915087240426056,0.5240613031684282,0.13236188612381986,0.6047920027503768,0.1154629360272922,0.00105783725173882,0.10115568719752466,2.11567450347764e-4,0.004839605426705101,0.040118477772194745,37813,5005,22869,4366,40,3825,8,183,1517
municipality,Garfield,3400325770,Bergen,003,84,0.5907631227964971,0.5240613031684282,0.39139488592864796,0.5021589343132752,0.05156943806461491,0.0014699127239320166,0.030163834022354924,9.186954524575104e-5,0.006890215893431328,0.016260909508497932,32655,12781,16398,1684,48,985,3,225,531
municipality,Lumberton,3400542060,Burlington,005,85,0.5895434799490271,0.5240613031684282,0.08701085683043037,0.5959540732640787,0.20463953760837303,0.001327813793642115,0.05264391158322268,3.9053346871826915e-4,0.00265562758728423,0.05537764586425056,12803,1114,7630,2620,17,674,5,34,709
municipality,Rutherford,3400365280,Bergen,003,86,0.5882153280548198,0.5240613031684282,0.1802591058723585,0.5968992248062015,0.03350323882340448,0.0014335775724753105,0.14272061165976427,3.1857279388340236e-4,0.006583837740256982,0.03828183073165552,18834,3395,11242,631,27,2688,6,124,721
municipality,Old Bridge,3402354705,Middlesex,023,87,0.5873031581426461,0.5240613031684282,0.1387044679705724,0.6040133979304982,0.06984568455051139,0.001061666367605718,0.15130988695496142,2.5420180632812966e-4,0.006325139063341109,0.02848555535618159,66876,9276,40394,4671,71,10119,17,423,1905
municipality,Hillsborough,3403531890,Somerset,035,88,0.5850359133931645,0.5240613031684282,0.09397818652370829,0.5921295868379702,0.047139291986320365,6.9322488215177e-4,0.22851002865329512,2.0796746464553102e-4,0.004921896663277568,0.03241981698863111,43276,4067,25625,2040,30,9889,9,213,1403
municipality,Hamilton,3402129310,Mercer,021,89,0.5842001693563652,0.5240613031684282,0.19804544026349719,0.598058441769505,0.12702471369600313,7.259174187676739e-4,0.04464933854838186,1.516842367574244e-4,0.003770436742255978,0.027574027324831794,92297,18279,55199,11724,67,4121,14,348,2545
municipality,North Arlington,3400352320,Bergen,003,90,0.5816995707193553,0.5240613031684282,0.31044540317190256,0.5617670292276843,0.015616455003949687,4.253509145044662e-4,0.07127666038767698,1.2152883271556177e-4,0.010086893115391626,0.03026067934617488,16457,5109,9245,257,7,1173,2,166,498
municipality,Paramus,3400355950,Bergen,003,91,0.5801939968271195,0.5240613031684282,0.10525132968761705,0.5826653681923739,0.017192299048617875,1.1236796763802532e-4,0.26091842085549477,0,0.0050565585437111395,0.028803655704547158,26698,2810,15556,459,3,6966,0,135,769
municipality,Tenafly,3400372420,Bergen,003,92,0.579604127121048,0.5240613031684282,0.07378804594717372,0.5658381465377377,0.015575313128691025,5.191771042897008e-4,0.30573041728859757,7.787656564345512e-4,0.005646051009150496,0.03212408332792524,15409,1137,8719,240,8,4711,12,87,495
municipality,Palisades Park,3400355770,Bergen,003,93,0.5778676998844662,0.5240613031684282,0.23960181352257048,0.14306130494776267,0.012911492213680268,4.928050463236743e-4,0.5864380051251725,2.9568302779420464e-4,0.004583086930810171,0.012615809185886064,20292,4862,2903,262,10,11900,6,93,256
municipality,Wood-Ridge,3400382570,Bergen,003,94,0.5765154504721636,0.5240613031684282,0.1714511196606491,0.6058005327019829,0.03324454966952747,3.945940613593765e-4,0.15951464930452797,0,0.007497287165828154,0.022097267436125088,10137,1738,6141,337,4,1617,0,76,224
municipality,Plainfield,3403959190,Union,039,95,0.5760404767865455,0.5240613031684282,0.5457809694793537,0.061975598138716885,0.3486974682152933,0.0019052504305133184,0.009159857839006339,1.4655772542410142e-4,0.011614699739860037,0.02071959843183234,54586,29792,3383,19034,104,500,8,634,1131
municipality,Millburn,3401346380,Essex,013,96,0.5752805935448665,0.5240613031684282,0.04481805619530171,0.5595117457392906,0.02109626900046062,6.909258406264394e-4,0.3280976508521419,9.212344541685859e-5,0.006725011515430677,0.038968217411331184,21710,973,12147,458,15,7123,2,146,846
municipality,Metuchen,3402345690,Middlesex,023,97,0.5720641430387803,0.5240613031684282,0.10033889294969765,0.6152568276961924,0.04285999069705628,0.0010631935676789156,0.18772011429330854,1.3289919595986445e-4,0.005515316632334374,0.04711276496777195,15049,1510,9259,645,16,2825,2,83,709
municipality,Bridgewater,3403507720,Somerset,035,98,0.5717176645271715,0.5240613031684282,0.09824477456119364,0.5991473997868499,0.027579006894751724,9.135002283750571e-4,0.24099006024751507,1.9575004893751223e-4,0.004785001196250299,0.02814450703612676,45977,4517,27547,1268,42,11080,9,220,1294
municipality,Manville,3403543620,Somerset,035,99,0.5698501842267228,0.5240613031684282,0.316260385282571,0.571076417419885,0.04692778234273715,0.0012781886241212453,0.030767826166347118,6.390943120606227e-4,0.004199762622112664,0.02885054323016525,10953,3464,6255,514,14,337,7,46,316
municipality,Camden,3400710000,Camden,007,100,0.5687767504522326,0.5240613031684282,0.5280884790572634,0.04070148068699419,0.38723516875374353,0.0017550946497471827,0.017119137496343553,1.5322254878745247e-4,0.004387736624367957,0.020559680182752713,71791,37912,2922,27800,126,1229,11,315,1476
municipality,Voorhees,3400776220,Camden,007,101,0.5683663815063201,0.5240613031684282,0.058579291254948665,0.6173677942643793,0.0927612732949242,7.081013228620168e-4,0.1933760339888635,3.540506614310084e-4,0.004634845022369565,0.032218610190221764,31069,1820,19181,2882,22,6008,11,144,1001
municipality,Lyndhurst,3400342090,Bergen,003,102,0.567045245652609,0.5240613031684282,0.2700386340423642,0.5945201829566145,0.03055197832941072,3.996625072161286e-4,0.07047382210577734,0,0.009902748789910742,0.024112971268706426,22519,6081,13388,688,9,1587,0,223,543
municipality,Glassboro,3401526340,Gloucester,015,103,0.5634958436976754,0.5240613031684282,0.10924877964490906,0.6250809970193096,0.17335522052788457,0.0012959523089550304,0.043543997580889025,2.1599205149250509e-4,0.003931055337163592,0.043328005529396516,23149,2529,14470,4013,30,1008,5,91,1003
municipality,Bridgeton,3401107600,Cumberland,011,104,0.5630443227914307,0.5240613031684282,0.6004108131900378,0.11601804643656237,0.2500091699372776,0.005612001613908961,0.004254850896819866,1.4671899644206433e-4,0.00253090268862561,0.021017496240325718,27263,16369,3163,6816,153,116,4,69,573
municipality,Maple Shade,3400543740,Burlington,005,105,0.5618566113661208,0.5240613031684282,0.12802802802802804,0.6333833833833834,0.11801801801801802,0.0011011011011011012,0.06521521521521521,7.507507507507507e-4,0.004804804804804805,0.0486986986986987,19980,2558,12655,2358,22,1303,15,96,973
municipality,Hasbrouck Heights,3400330420,Bergen,003,106,0.5615513997236687,0.5240613031684282,0.2103917525773196,0.6157525773195877,0.027463917525773197,5.77319587628866e-4,0.1171958762886598,8.247422680412371e-5,0.006020618556701031,0.022515463917525774,12125,2551,7466,333,7,1421,1,73,273
municipality,Gloucester,3400726760,Camden,007,107,0.5607628613490353,0.5240613031684282,0.0890298936911288,0.6260865614683345,0.18776690795650725,0.001544658812127086,0.04855074658509253,9.086228306629919e-5,0.006012054396220129,0.0409183148075234,66034,5879,41343,12399,102,3206,6,397,2702
municipality,Woodland Park,3403182423,Passaic,031,108,0.5565917759105554,0.5240613031684282,0.28300207653515275,0.5988579056659745,0.03893503411450608,5.932957579353308e-4,0.05094927321269653,7.416196974191635e-5,0.003930584396321567,0.023657668347671315,13484,3816,8075,525,8,687,1,53,319
municipality,Nutley,3401353680,Essex,013,109,0.5553667385431811,0.5240613031684282,0.19434031118335932,0.6258169392562121,0.0307865839498391,0.0012606575324287563,0.11671034734432538,4.312775768835219e-4,0.005905185283482069,0.024748697873469793,30143,5858,18864,928,38,3518,13,178,746
municipality,Paterson,3403157000,Passaic,031,110,0.5553234413585961,0.5240613031684282,0.6189304585180176,0.07840007011744672,0.2295532516965918,0.0011644504545113064,0.05002754613978414,1.0642826734780758e-4,0.007888212756366914,0.013929582049933638,159732,98863,12523,36667,186,7991,17,1260,2225
