GEOID,Town,County,Best Towns Rank,Total Population,"Population (ACS, 2012-17)",pct_white,pct_black,pct_natam,pct_asian,pct_pacis,pct_other,pct_multi,racial_diversity,racial_diversity_rank,state_racial_diversity,more_racial_diverse_than_state,pct_not_hispanic,pct_hispanic,econ_diversity,econ_diversity_rank,state_econ_diversity,more_econ_diverse_than_state,density,density_rank
3400765160,Runnemede,Camden,412,"8,390",8391,0.791681563580026,0.0806816827553331,0.00131092837564057,0.0411154808723632,0,0.0502919795018472,0.0349183649147897,0.361289991244144,201,0.506946901786414,0,0.880467167202956,0.119532832797044,0.860594,279,0.883128,0,4117.06261922134,145
3402943140,Manchester,Ocean,413,"43,395",43418,0.900548159749413,0.0386936293703072,0,0.0218342622875305,5.52766133861532e-4,0.0128978764567691,0.0254733060021189,0.186223529922288,356,0.506946901786414,0,0.945391312358929,0.0546086876410705,0.875655,75,0.883128,0,531.913092383915,421
3403354810,Oldmans,Salem,414,"1,792",1714,0.917736289381564,0.029171528588098,0,0.00758459743290548,0,0.0262543757292882,0.0192532088681447,0.155791620657118,387,0.506946901786414,0,0.964994165694282,0.0350058343057176,0.867823,172,0.883128,0,87.7144047694757,520
3402368550,South Amboy,Middlesex,415,"8,857",8811,0.881171263193735,0.0594711156508909,0,0.0372261945295653,0,0.00930654863239133,0.0128248779934173,0.21836351242265,324,0.506946901786414,0,0.862558165928952,0.137441834071048,0.866368,192,0.883128,0,5721.96035770688,91
3400108680,Buena Borough,Atlantic,416,"4,429",4510,0.75410199556541,0.0476718403547672,0.00177383592017738,0.0217294900221729,0,0.158536585365854,0.0161862527716186,0.403186415012709,171,0.506946901786414,0,0.715521064301552,0.284478935698448,0.870114,136,0.883128,0,595.165576650746,410
3400362940,Ridgefield Park,Bergen,417,"13,154",13070,0.696939556235654,0.0586840091813313,0.00191277735271614,0.137184391736802,8.41622035195103e-4,0.0864575363427697,0.0179801071155318,0.48420932779706,116,0.506946901786414,0,0.573374139250191,0.426625860749809,0.879319,41,0.883128,0,7606.28943639897,56
3402718070,Dover,Morris,418,"18,232",18307,0.565630633091167,0.0648385863330966,0.00213033265963839,0.0270934615174523,0,0.316764079313924,0.0235429070847217,0.574225600239375,55,0.506946901786414,1,0.303490468126946,0.696509531873054,0.86364,235,0.883128,0,6834.24012318536,67
3403568730,South Bound Brook,Somerset,419,"4,657",4606,0.680633955709944,0.0829353017802866,0,0.122883195831524,0,0.0549283543204516,0.0586191923577942,0.508305540414446,99,0.506946901786414,1,0.666739036039948,0.333260963960052,0.810549,488,0.883128,0,6999.14236928999,63
3400321480,Englewood,Bergen,420,"29,112",28509,0.457855414079764,0.307657231049844,0.00277105475463889,0.123294398260199,0,0.06962713529061,0.0387947665649444,0.674153288712187,11,0.506946901786414,1,0.754849345820618,0.245150654179382,0.873208,102,0.883128,0,5798.93668874358,89
3400107810,Brigantine,Atlantic,421,"8,963",9164,0.924378000872981,0.0204059362723701,4.36490615451768e-4,0.0284810126582278,4.36490615451768e-4,8.72981230903536e-4,0.0249890877346137,0.143672143534728,408,0.506946901786414,0,0.925905718027062,0.0740942819729376,0.881567,25,0.883128,0,1434.70746154472,330
3402775890,Victory Gardens,Morris,422,"1,516",1655,0.590936555891239,0.112990936555891,0,0.029607250755287,0,0.263444108761329,0.00302114803625378,0.567738520093829,61,0.506946901786414,1,0.36797583081571,0.63202416918429,0.869951,140,0.883128,0,11346.5466723652,26
3400100100,Absecon,Atlantic,423,"8,283",8370,0.798566308243728,0.086857825567503,0,0.0637992831541219,0,0.0356033452807646,0.0151732377538829,0.349179395605572,210,0.506946901786414,0,0.925806451612903,0.0741935483870968,0.859692,289,0.883128,0,1551.20492284493,324
